web-scraper-order,web-scraper-start-url,link_title,link_title-href,next_page,next_page-href
"1582241769-85","http://bafe.fr","Les confusions entretenues autour de la PMA","http://ajlgbt.info/informer-sans-discriminer/les-confusions-entretenues-autour-de-la-pma/","Page suivante","http://bafe.fr/page/2/"
"1582241789-302","http://bafe.fr","Interview : Rokhaya Diallo, une voix contre le racisme","https://www.deuxiemepage.fr/2016/12/19/interview-rokhaya-diallo/","Page suivante","http://bafe.fr/page/10/"
"1582241771-113","http://bafe.fr","[video] Handicapés, haut et fort (1/3) La remise en cause des normes corporelles","https://www.arte.tv/fr/videos/081327-062-A/handicapes-haut-et-fort-1-3/","Page suivante","http://bafe.fr/page/3/"
"1582241786-271","http://bafe.fr","Corps noir: la chair à canon du white gaze »artistique »","http://mrsroots.fr/2016/02/24/corps-noir-la-chair-a-canon-du-white-gazeartistique/","Page suivante","http://bafe.fr/page/9/"
"1582241809-529","http://bafe.fr","Le féminisme blanc et bourgeois, très peu pour nous","https://www.streetpress.com/sujet/1488962026-feminisme-blanc-bourgeois","Page suivante","http://bafe.fr/page/17/"
"1582241816-621","http://bafe.fr","Viol: 84.000 femmes victimes en un an et seules 10.461 plaintes déposées","http://www.20minutes.fr/societe/1936951-20161005-viol-84000-femmes-victimes-an-seules-10461-plaintes-deposees","Page suivante","http://bafe.fr/page/20/"
"1582241841-932","http://bafe.fr","Un an de traitement hormonal, déjà ?","https://wakeningprincess.wordpress.com/2015/11/13/un-an-de-traitement-hormonal-deja/","Page suivante","http://bafe.fr/page/31/"
"1582241818-653","http://bafe.fr","[podcast] Journal d’une prostituée de campagne","https://www.franceculture.fr/emissions/les-pieds-sur-terre/journal-dune-prostituee-de-campagne","Page suivante","http://bafe.fr/page/21/"
"1582241829-794","http://bafe.fr","Faut-il être mince pour coucher ?","http://www.lemonde.fr/m-le-mag/article/2017/01/08/faut-il-etre-mince-pour-coucher_5059400_4500055.html","Page suivante","http://bafe.fr/page/26/"
"1582241816-609","http://bafe.fr","‪Bibia ‪‪Pavard‪‪, ‪‪Si je veux, quand je veux. Contraception et avortement dans la société française (1956-1979‪‪)‪","https://www.cairn.info/revue-clio-femmes-genre-histoire-2015-1-page-345.htm","Page suivante","http://bafe.fr/page/20/"
"1582241802-458","http://bafe.fr","Vouloir que les hommes comprennent, cette entrave à nos luttes","http://www.commentpeutonetrefeministe.net/2016/05/10/feminisme-hommes-pedagogie-viol-harcelement-militantisme/","Page suivante","http://bafe.fr/page/15/"
"1582241776-162","http://bafe.fr","Priya Fielding-Singh : «La nourriture permet d’atténuer les privations matérielles»","http://www.liberation.fr/debats/2018/02/16/priya-fielding-singh-la-nourriture-permet-d-attenuer-les-privations-materielles_1630332?utm_campaign=Echobox&utm_medium=Social&utm_source=Twitter#link_time=1518863720","Page suivante","http://bafe.fr/page/5/"
"1582241818-649","http://bafe.fr","Syndrome d’asperger le webdoc","http://www.syndromedaspergerlewebdoc.fr/","Page suivante","http://bafe.fr/page/21/"
"1582241816-625","http://bafe.fr","Partage des tâches ménagères: arrêtez de dire aux femmes « il fallait demander »","http://www.huffingtonpost.fr/2017/05/10/partage-des-taches-menageres-arretez-de-dire-aux-femmes-il-fal_a_22079044/","Page suivante","http://bafe.fr/page/20/"
"1582241834-870","http://bafe.fr","Combattre la racialisation des questions de genre et de sexualité à la racine","https://joaogabriell.com/2016/11/18/combattre-la-racialisation-des-questions-de-genre-et-de-sexualite-a-la-racine/","Page suivante","http://bafe.fr/page/28/"
"1582241776-164","http://bafe.fr","Pour celles et ceux qui douteraient que cette image relayée par Gérard Filoche est antisémite","http://www.slate.fr/story/154088/voici-comment-decoder-une-image-antisemite","Page suivante","http://bafe.fr/page/5/"
"1582241813-592","http://bafe.fr","soumission bien assumée","http://lmsi.net/Soumission-bien-assumee","Page suivante","http://bafe.fr/page/19/"
"1582241841-943","http://bafe.fr","Ce que les affaires Depp et Baupin nous apprennent sur la manière de traiter les violences envers les femmes au quotidien","http://www.huffingtonpost.fr/2016/06/01/baupin-depp-affaires-violences-envers-femmes_n_10233674.html","Page suivante","http://bafe.fr/page/31/"
"1582241773-130","http://bafe.fr","[BD] C’est quoi l’Asexualité ?","https://couragebloguons.com/2015/04/26/cest-quoi-asexualite/","Page suivante","http://bafe.fr/page/4/"
"1582241773-147","http://bafe.fr","Et si, comme elles, on accouchait sans pousser ?","https://www.nouvelobs.com/rue89/nos-vies-intimes/20180326.OBS4186/et-si-comme-elles-on-accouchait-sans-pousser.html","Page suivante","http://bafe.fr/page/4/"
"1582241834-845","http://bafe.fr","L’afroféminisme de Many Chroniques – partie 1","https://manychroniques.wordpress.com/","Page suivante","http://bafe.fr/page/28/"
"1582241848-1026","http://bafe.fr","Les cultures enclines au viol et les cultures sans viol. Alcool, fêtes & viol – les fraternités étudiantes aux États-Unis","https://antisexisme.wordpress.com/2013/06/05/fraternite/","Page suivante","http://bafe.fr/page/34/"
"1582241780-186","http://bafe.fr","HANDICAP ET EMPLOI : LES ARGUMENTS QUI (NOUS) TUENT","https://auxmarchesdupalais.wordpress.com/2017/04/12/handicap-et-emploi-les-arguments-qui-nous-tuent/","Page suivante","http://bafe.fr/page/6/"
"1582241818-644","http://bafe.fr","[vidéo]  #SERIE | FEMMES AU TRAVAIL : ce que les séries ne montrent pas","https://www.youtube.com/watch?v=HsiC8k6MTd8","Page suivante","http://bafe.fr/page/21/"
"1582241789-314","http://bafe.fr","Que faire si vous êtes victime de cyberharcèlement?","https://www.buzzfeed.com/mariekirschen/que-faire-quand-vous-etes-victime-ou-temoin-de-cyberharcelem?utm_term=.hmJqVgKvE#.be268nd2W","Page suivante","http://bafe.fr/page/10/"
"1582241827-756","http://bafe.fr","589: Tell Me I’m Fat","https://thisamericanlife.org/radio-archives/episode/589/tell-me-im-fat","Page suivante","http://bafe.fr/page/25/"
"1582241843-978","http://bafe.fr","Femmes violées: une affaire d’hommes (1/2)","https://culturesgenre.wordpress.com/2012/11/09/femmes-violees-une-affaire-dhommes-12/comment-page-1/#comment-266","Page suivante","http://bafe.fr/page/32/"
"1582241798-411","http://bafe.fr","Nos amis et nous","http://lmsi.net/Nos-amis-et-nous","Page suivante","http://bafe.fr/page/13/"
"1582241837-876","http://bafe.fr","Un racisme post-colonial","http://lmsi.net/Un-racisme-post-colonial","Page suivante","http://bafe.fr/page/29/"
"1582241848-1024","http://bafe.fr","long thread sur la comparaison viol et insémination artificielle","https://twitter.com/La_PetiteChose/status/794846120396591104","Page suivante","http://bafe.fr/page/34/"
"1582241834-868","http://bafe.fr","Droit des femmes VS religions?","https://afrofeminista.com/2016/03/27/droit-des-femmes-vs-religion/","Page suivante","http://bafe.fr/page/28/"
"1582241829-806","http://bafe.fr","[vidéo] Est ce que le privilège de la minceur est réél ?","http://everydayfeminism.com/2016/07/is-thin-privilege-real/","Page suivante","http://bafe.fr/page/26/"
"1582241804-498","http://bafe.fr","[vidéo] Doit-on toujours faire de la pédagogie ?","https://www.youtube.com/watch?v=fubO0Jq9E50&feature=share","Page suivante","http://bafe.fr/page/16/"
"1582241816-627","http://bafe.fr","Aux États-Unis, les petites filles noires seraient perçues comme moins innocentes que les blanches","http://www.konbini.com/fr/tendances-2/usa-petites-filles-noires-percues-comme-moins-innocentes-que-blanches-selon-etude/","Page suivante","http://bafe.fr/page/20/"
"1582241829-804","http://bafe.fr","LES 10 IDÉES REÇUES SUR LES GROS-SES","http://aucreuxdemoname.fr/blog/les-10-idees-recues-sur-les-gros/","Page suivante","http://bafe.fr/page/26/"
"1582241780-199","http://bafe.fr","Marianne et le garçon noir","http://www.liberation.fr/debats/2016/08/30/marianne-et-le-garcon-noir_1475516","Page suivante","http://bafe.fr/page/6/"
"1582241804-502","http://bafe.fr","Le clitoris au fil des siècles, de sa découverte à sa mauvaise réputation","http://www.racontemoilhistoire.com/2015/04/27/clitoris-au-fil-siecles-decouverte-mauvaise-reputation/","Page suivante","http://bafe.fr/page/16/"
"1582241800-449","http://bafe.fr","QUELLE PLACE POUR LES ALLIÉ.E.S DANS LE MILITANTISME ?","https://toutestsoncontraire.wordpress.com/2016/11/03/quelle-place-pour-les-allie-e-s-dans-le-militantisme/","Page suivante","http://bafe.fr/page/14/"
"1582241786-280","http://bafe.fr","L’insupportable violence du féminisme","http://www.crepegeorgette.com/2017/08/09/insupportable-violence-feminisme/","Page suivante","http://bafe.fr/page/9/"
"1582241782-230","http://bafe.fr","Anti-guide du questionnement de genre","https://raymondreviens.wordpress.com/2017/01/17/anti-guide-du-questionnement-de-genre/","Page suivante","http://bafe.fr/page/7/"
"1582241780-207","http://bafe.fr","Le white passing, la lutte antiraciste et moi","http://roseaux.co/2017/09/le-white-passing-la-lutte-antiraciste-et-moi/","Page suivante","http://bafe.fr/page/6/"
"1582241776-176","http://bafe.fr","[podcast] Le consentement","https://www.franceculture.fr/emissions/les-pieds-sur-terre/le-consentement","Page suivante","http://bafe.fr/page/5/"
"1582241829-798","http://bafe.fr","Cher-es ami-es non gros","http://mccormcorp.tumblr.com/post/41119754344/dear-non-fat-friends","Page suivante","http://bafe.fr/page/26/"
"1582241813-600","http://bafe.fr","Petit tour d’horizon sur le spectre aromantique","http://uniqueensongenre.eklablog.fr/petit-tour-d-horizon-sur-le-spectre-aromantique-a126238714","Page suivante","http://bafe.fr/page/19/"
"1582241766-59","http://bafe.fr","Masterpost autisme","https://dcaius.fr/blog/2019/04/masterpost-autisme/","",""
"1582241798-414","http://bafe.fr","Détruire la virilité","http://www.crepegeorgette.com/2013/10/30/detruire-la-virilite/","Page suivante","http://bafe.fr/page/13/"
"1582241795-372","http://bafe.fr","Homophobie, sexisme et délit de féminité","http://www.crepegeorgette.com/2014/02/28/homophobie-sexisme-et-delit-de-feminite/","Page suivante","http://bafe.fr/page/12/"
"1582241829-790","http://bafe.fr","A propos de la grossophobie","http://www.gros.org/a-propos-de-la-grossophobie","Page suivante","http://bafe.fr/page/26/"
"1582241798-408","http://bafe.fr","Les femmes aussi sont sexistes? Revenez-en!","http://decolereetdespoir.blogspot.pt/2016/11/les-femmes-aussi-sont-sexistes-revenez.html","Page suivante","http://bafe.fr/page/13/"
"1582241809-527","http://bafe.fr","[BD] Les personnages féminins forts : bagarre mais pas seulement.","http://www.mirionmalle.com/2015/06/les-personnages-feminins-forts-bagarre.html","Page suivante","http://bafe.fr/page/17/"
"1582241795-371","http://bafe.fr","Si seulement mes enfants pouvaient ne pas apprendre «le masculin l’emporte toujours sur le féminin»","https://www.slate.fr/story/151880/masculin-emporte-toujours-feminin","Page suivante","http://bafe.fr/page/12/"
"1582241798-406","http://bafe.fr","[anglais] Not all men but yes all women","http://www.slate.com/blogs/bad_astronomy/2014/05/27/not_all_men_how_discussing_women_s_issues_gets_derailed.html","Page suivante","http://bafe.fr/page/13/"
"1582241813-584","http://bafe.fr","GRÂCE À CE GLOSSAIRE, VOUS POURREZ ENFIN DÉCRYPTER UNE CONVERSATION FÉMINISTE","http://cheekmagazine.fr/societe/glossaire-feminisme-termes/","Page suivante","http://bafe.fr/page/19/"
"1582241776-151","http://bafe.fr","Les femmes ne sont pas des vaches, et les vaches ne sont pas des femmes","https://www.facebook.com/notes/clash-convergence-des-luttes-anti-sp%C3%A9ciste-et-humaines/les-femmes-ne-sont-pas-des-vaches-et-les-vaches-ne-sont-pas-des-femmes/573217292864676/","Page suivante","http://bafe.fr/page/5/"
"1582241780-193","http://bafe.fr","Act Up, la fureur de vivre","http://www.lemonde.fr/m-actu/article/2017/08/11/act-up-la-fureur-de-vivre_5171205_4497186.html","Page suivante","http://bafe.fr/page/6/"
"1582241820-672","http://bafe.fr","La psychophobie intériorisée","https://trolldejardin.wordpress.com/2016/08/18/la-psychophobie-interiorisee/","Page suivante","http://bafe.fr/page/22/"
"1582241834-863","http://bafe.fr","Le fait de se grimer en noir est raciste en France aussi","http://www.slate.fr/story/129269/blackface-histoire-france","Page suivante","http://bafe.fr/page/28/"
"1582241822-698","http://bafe.fr","[vidéo] LTDA 03 – Ce n’est PAS l’intention qui compte","https://www.youtube.com/watch?v=XN4H1tVw9VE","Page suivante","http://bafe.fr/page/23/"
"1582241832-811","http://bafe.fr","La non mixité à quoi ça sert?","http://maeril.tumblr.com/post/161204950631/booonjour-bonjour-cette-petite-bd-a-vu-le-jour","Page suivante","http://bafe.fr/page/27/"
"1582241837-894","http://bafe.fr","[vidéo] Kesak’oh ! #4 – RACISME ANTI-BLANC","https://www.youtube.com/watch?v=b89Z1BtZyNw&feature=share","Page suivante","http://bafe.fr/page/29/"
"1582241834-843","http://bafe.fr","PETIT GUIDE DE CONVERSATION SUR LE RACISME ANTI-ASIATIQUE","http://lapetitebanane.com/index.php/2017/01/04/petit-guide-racisme-anti-asiatique/","Page suivante","http://bafe.fr/page/28/"
"1582241776-174","http://bafe.fr","[podcast] La Poudre – Épisode 24 – Sarah Zouak","https://soundcloud.com/nouvelles-ecoutes/la-poudre-episode-24-sarah-zouak","Page suivante","http://bafe.fr/page/5/"
"1582241813-577","http://bafe.fr","Prostitution : la pénalisation des clients, une rééducation par la honte perdue d’avance","http://leplus.nouvelobs.com/contribution/1437305-prostitution-la-penalisation-des-clients-une-reeducation-par-la-honte-perdue-d-avance.html","Page suivante","http://bafe.fr/page/19/"
"1582241766-48","http://bafe.fr","[podcast] Être gayfriendly ne suffit pas","https://www.binge.audio/etre-gayfriendly-ne-suffit-pas/","",""
"1582241816-629","http://bafe.fr","[podcast] Le racisme anti asiatique est devenu plus banal. Il y a une jalousie.","https://www.franceculture.fr/emissions/hashtag/le-racisme-anti-asiatique-est-devenu-plus-banal-il-y-une-jalousie","Page suivante","http://bafe.fr/page/20/"
"1582241822-718","http://bafe.fr","Un féminisme sélectif","http://lmsi.net/Un-feminisme-selectif","Page suivante","http://bafe.fr/page/23/"
"1582241837-880","http://bafe.fr","Les gens et le racisme, un problème d’égo","https://msdreydful.wordpress.com/2014/02/25/les-gens-et-le-racisme-un-probleme-dego/","Page suivante","http://bafe.fr/page/29/"
"1582241784-263","http://bafe.fr","Réflexions sur la domination adulte – Partie 2 : « L’intérêt supérieur de l’enfant »","http://lmsi.net/L-interet-superieur-de-l-enfant","Page suivante","http://bafe.fr/page/8/"
"1582241782-239","http://bafe.fr","La grossophobie, c’est quoi?","https://www.buzzfeed.com/mariekirschen/la-grossophobie-cest-quoi?utm_term=.mkG2qlXDG#.kyqGMD2JO","Page suivante","http://bafe.fr/page/7/"
"1582241825-731","http://bafe.fr","Je suis musulmane et féministe, ne soyez pas surpris !","http://algerienetwork.com/algerie/je-suis-musulmane-et-feministe-ne-soyez-pas-surpris/","Page suivante","http://bafe.fr/page/24/"
"1582241782-220","http://bafe.fr","«Critiquer Israël n’est pas antisémite»","https://www.lecourrier.ch/153086/critiquer_israel_n_est_pas_antisemite","Page suivante","http://bafe.fr/page/7/"
"1582241827-753","http://bafe.fr","Gabrielle Deydier a écrit « On ne naît pas grosse » et elle va mieux","http://tempsreel.nouvelobs.com/rue89/nos-vies-intimes/20170614.OBS0752/gabrielle-deydier-a-ecrit-on-ne-nait-pas-grosse-et-elle-va-mieux.html","Page suivante","http://bafe.fr/page/25/"
"1582241827-758","http://bafe.fr","Notre colère est légitime","https://unesourdeblog.wordpress.com/2016/07/01/notre-colere-est-legitime/","Page suivante","http://bafe.fr/page/25/"
"1582241827-760","http://bafe.fr","Le fond et la forme","https://emmaclit.com/2016/10/27/le-fond-et-la-forme/","Page suivante","http://bafe.fr/page/25/"
"1582241839-907","http://bafe.fr","Féministes d’Afrique : de la dénonciation à la déconstruction?","https://afrofeminista.com/2016/07/31/feministes-dafrique-de-la-denonciation-a-la-deconstruction/","Page suivante","http://bafe.fr/page/30/"
"1582241816-622","http://bafe.fr","[podcast] [anglais] 589: Tell Me I’m Fat","https://m.thisamericanlife.org/radio-archives/episode/589/tell-me-im-fat","Page suivante","http://bafe.fr/page/20/"
"1582241766-53","http://bafe.fr","[podcast] Masculinités asiatiques","https://www.binge.audio/masculinites-asiatiques/","",""
"1582241802-474","http://bafe.fr","Le Slutshaming, un outil sexiste de stigmatisation","https://sansdeclinersnarclens.tumblr.com/post/144904376588/le-slutshaming-un-outil-sexiste-de-stigmatisation","Page suivante","http://bafe.fr/page/15/"
"1582241845-1011","http://bafe.fr","Alicen Grey : Vous commencez à savoir ce qu’est la culture du viol, mais savez-vous ce qu’est la culture pédophile ?","https://tradfem.wordpress.com/2015/11/07/alicen-grey-vous-commencez-a-savoir-ce-quest-la-culture-du-viol-mais-savez-vous-ce-quest-la-culture-pedophile/","Page suivante","http://bafe.fr/page/33/"
"1582241800-443","http://bafe.fr","Le Ressenti Des Victimes Ne Se Discute Pas","https://lechodessorcieres.net/le-ressenti-des-victimes-ne-se-discute-pas/","Page suivante","http://bafe.fr/page/14/"
"1582241848-1034","http://bafe.fr","Techni-Cités – La ville a-t-elle un sexe?","http://www.genre-et-ville.org/la-gazette-des-communes-la-ville-a-t-elle-un-sexe/","Page suivante","http://bafe.fr/page/34/"
"1582241843-987","http://bafe.fr","Le mythe sur le viol et ce qui l’alimente","https://feminazgulencolere.wordpress.com/2017/02/22/le-mythe-sur-le-viol-et-ce-qui-lalimente/","Page suivante","http://bafe.fr/page/32/"
"1582241798-403","http://bafe.fr","Le Bingo du Macho ou le bingo anti-féministe","https://murmures.noblogs.org/files/2010/12/bingo1.pdf","Page suivante","http://bafe.fr/page/13/"
"1582241848-1028","http://bafe.fr","Les hommes sont-ils tous des violeurs ?","http://www.crepegeorgette.com/2016/08/03/hommes-tous-violeurs/","Page suivante","http://bafe.fr/page/34/"
"1582241832-829","http://bafe.fr","L’afro-féminisme en france, un état des lieux","https://i-d.vice.com/fr/article/lafro-fminisme-en-france-un-tat-des-lieux","Page suivante","http://bafe.fr/page/27/"
"1582241818-642","http://bafe.fr","Education non genrée","http://www.crepegeorgette.com/2012/03/11/education-non-genree/","Page suivante","http://bafe.fr/page/21/"
"1582241832-819","http://bafe.fr","Nos amis et nous","http://lmsi.net/Nos-amis-et-nous","Page suivante","http://bafe.fr/page/27/"
"1582241834-842","http://bafe.fr","«Vivre ensemble» ou « «vivre ensemble égalitaire»?","https://blogs.mediapart.fr/edition/les-mots-en-campagne/article/030117/vivre-ensemble-ou-vivre-ensemble-egalitaire","Page suivante","http://bafe.fr/page/28/"
"1582241798-416","http://bafe.fr","Toutes des salopes, ou le mythe du mec trop gentil","http://lesquestionscomposent.fr/toutes-des-salopes-ou-le-mythe-du-mec-trop-gentil/","Page suivante","http://bafe.fr/page/13/"
"1582241813-598","http://bafe.fr","Affaire Baupin, tuto gynéco, offensive anti-IVG : mai dans la vie des femmes","http://www.liberation.fr/planete/2016/06/01/affaire-baupin-tuto-gyneco-offensive-anti-ivg-mai-dans-la-vie-des-femmes_1456125","Page suivante","http://bafe.fr/page/19/"
"1582241789-310","http://bafe.fr","La misogynoire, ce point d’intersection entre sexisme et racisme, attaque l’intégrité, la dignité et l’autonomie corporelle des jeunes filles et des femmes noires, ne la tolérons plus.","https://feministesvscyberh.tumblr.com/post/137757318305/la-misogynoire-ce-point-dintersection-entre","Page suivante","http://bafe.fr/page/10/"
"1582241837-881","http://bafe.fr","Racisme : définition politique","https://msdreydful.wordpress.com/2013/07/25/racisme-definition-politique/","Page suivante","http://bafe.fr/page/29/"
"1582241816-615","http://bafe.fr","La place des personnes assignées femmes dans le féminisme","http://uniqueensongenre.eklablog.fr/la-place-des-personnes-assignees-femmes-dans-le-feminisme-a125649542","Page suivante","http://bafe.fr/page/20/"
"1582241771-120","http://bafe.fr","[podcast] Grossophobie, s’excuser d’exister","https://soundcloud.com/miroir-miroir/grossophobie-sexcuser-dexister","Page suivante","http://bafe.fr/page/3/"
"1582241832-832","http://bafe.fr","Comment éviter que vos enfants deviennent racistes?","http://www.slate.fr/story/140813/enfants-racistes","Page suivante","http://bafe.fr/page/27/"
"1582241802-468","http://bafe.fr","Une bonne fois (pour toutes?)","http://clemmiewonder.tumblr.com/post/82005941834/une-bonne-fois-pour-toutes","Page suivante","http://bafe.fr/page/15/"
"1582241848-1022","http://bafe.fr","Pourquoi le monde français de la mode collabore encore avec Terry Richardson","https://www.buzzfeed.com/assmamaad/on-a-demande-aux-marques-et-magazines-francais-pourquoi-ils?utm_term=.urMazvAlD#.yaEedJp3O","Page suivante","http://bafe.fr/page/34/"
"1582241804-505","http://bafe.fr","[podcast] La lutte contre les stéréotypes favorise-t-elle vraiment l’égalité ?","https://www.franceculture.fr/emissions/la-grande-table-2eme-partie/la-lutte-contre-les-stereotypes-favorise-t-elle-vraiment","Page suivante","http://bafe.fr/page/16/"
"1582241804-501","http://bafe.fr","Le corps racisé entre beauté et sexualisation","https://nostalgieduneetoile.wordpress.com/2017/04/22/le-corps-racise-entre-beaute-et-sexualisation/","Page suivante","http://bafe.fr/page/16/"
"1582241773-125","http://bafe.fr","[podcast] Les Représentations LGBT+ dans la littérature jeunesse","https://soundcloud.com/la-voix-des-plumes/hors-serie-1-les-representations-lgbt-dans-la-litterature-jeunesse","Page suivante","http://bafe.fr/page/4/"
"1582241832-833","http://bafe.fr","[vidéo] AFRO-FEMINISME et INTERSECTIONNALITE","https://www.youtube.com/watch?v=un3ePfiEjLw","Page suivante","http://bafe.fr/page/27/"
"1582241766-56","http://bafe.fr","[podcast] Cachez ces bourrelets que je ne saurais voir","https://soundcloud.com/miroir-miroir/cachez-ces-bourrelets-que-je","",""
"1582241798-407","http://bafe.fr","Je suis fatiguée de réconforter des mecs","https://douxbidou.wordpress.com/2017/01/19/je-suis-fatiguee-de-reconforter-des-mecs/","Page suivante","http://bafe.fr/page/13/"
"1582241769-86","http://bafe.fr","[vidéo] Françoise Vergès – Méthodologie décoloniale","https://www.youtube.com/watch?v=o6kvnHMIDVs","Page suivante","http://bafe.fr/page/2/"
"1582241771-97","http://bafe.fr","[vidéo] Racisme anti-asiatiques : l’interview « Rep à ça » de Grace Ly","https://www.glamourparis.com/video/actu/videos/racisme-anti-asiatiques-linterview-rep-a-ca-de-grace-ly/35552","Page suivante","http://bafe.fr/page/3/"
"1582241848-1049","http://bafe.fr","Femmes et musulmanes, des « cumulardes de l’exclusion » prennent la parole","http://tempsreel.nouvelobs.com/societe/20170307.AFP8856/femmes-et-musulmanes-des-cumulardes-de-l-exclusion-prennent-la-parole.html","Page suivante","http://bafe.fr/page/34/"
"1582241809-538","http://bafe.fr","Non, le masculin ne l’emporte pas sur le féminin!","https://editions-ixe.fr/content/non-masculin-ne-lemporte-pas-feminin","Page suivante","http://bafe.fr/page/17/"
"1582241845-994","http://bafe.fr","Poire le violeur : quand « séduire » devient « faire céder »","http://lesquestionscomposent.fr/poire-le-violeur-quand-seduire-devient-faire-ceder","Page suivante","http://bafe.fr/page/33/"
"1582241848-1037","http://bafe.fr","La place des femmes dans l’espace public","http://www.barricade.be/sites/default/files/publications/pdf/2016-la_place_des_femmes_dans_l_espace_public.pdf","Page suivante","http://bafe.fr/page/34/"
"1582241798-412","http://bafe.fr","Arguments anti-féministes (4) « On devrait se débarrasser du terme ‘féminisme’ »","https://cafaitgenre.org/2013/09/02/arguments-anti-feministes-4-on-devrait-se-debarrasser-du-terme-feminisme/","Page suivante","http://bafe.fr/page/13/"
"1582241832-821","http://bafe.fr","EXPLIQUEZ-MOI L’INTÉRÊT DE LA NON-MIXITÉ MILITANTE","http://simonae.fr/militantisme/feminismes/les-bases/interet-non-mixite-militante/","Page suivante","http://bafe.fr/page/27/"
"1582241822-692","http://bafe.fr","Peut-on faire des blagues racistes/misogynes/homophobes sans être un gros con?","http://clemmiewonder.tumblr.com/post/27481020546/peut-on-faire-des-blagues","Page suivante","http://bafe.fr/page/23/"
"1582241784-268","http://bafe.fr","La marche paradoxale des femmes vers l’émancipation","http://www.lemonde.fr/demographie/article/2015/01/12/une-marche-paradoxale-vers-l-emancipation-des-femmes_4554683_1652705.html?hc_location=ufi","Page suivante","http://bafe.fr/page/8/"
"1582241793-346","http://bafe.fr","Mais que devient l’argent des pauvres ?","http://uneheuredepeine.blogspot.pt/2017/07/mais-que-devient-largent-des-pauvres.html?m=1","Page suivante","http://bafe.fr/page/11/"
"1582241798-410","http://bafe.fr","Hommes et féminisme","http://www.crepegeorgette.com/2013/03/27/hommes-et-feminisme/","Page suivante","http://bafe.fr/page/13/"
"1582241782-218","http://bafe.fr","Le masculin l’emporte sur le féminin : bien plus qu’une règle de grammaire","https://usbeketrica.com/article/feminin-masculin-langue-francaise","Page suivante","http://bafe.fr/page/7/"
"1582241766-31","http://bafe.fr","QU’EST-CE QUE LA CHARGE RACIALE, QUI PÈSE SUR LES PERSONNES NON-BLANCHES ?","https://www.glamourparis.com/societe/phenomene/articles/quest-ce-que-la-charge-raciale-qui-pese-sur-les-personnes-non-blanches-/","",""
"1582241802-473","http://bafe.fr","Viol ordinaire: Se réconcilier sur l’oreiller","http://ras-la-chatte.over-blog.com/2015/12/se-reconcilier-sur-l-oreiller.html","Page suivante","http://bafe.fr/page/15/"
"1582241782-240","http://bafe.fr","« J’ai été violée 70 fois en 17 ans de rue » : le grand tabou des agressions sexuelles sur les femmes SDF","http://www.francetvinfo.fr/societe/droits-des-femmes/j-ai-ete-violee-70-fois-en-17-ans-de-rue-le-grand-tabou-des-agressions-sexuelles-sur-les-femmes-sdf_2345935.html","Page suivante","http://bafe.fr/page/7/"
"1582241798-402","http://bafe.fr","Tous les hommes sont des connards","https://fvsch.com/articles/connards/","Page suivante","http://bafe.fr/page/13/"
"1582241837-885","http://bafe.fr","[podcast] Le blanc (2/5) : Le concept de blanchité","https://www.franceculture.fr/emissions/les-nouvelles-vagues/le-blanc-25-le-concept-de-blanchite","Page suivante","http://bafe.fr/page/29/"
"1582241769-72","http://bafe.fr","[podcast] J’élève mon fils","https://www.binge.audio/jeleve-mon-fils/","Page suivante","http://bafe.fr/page/2/"
"1582241816-610","http://bafe.fr","Genre et militantisme dans le Mouvement pour la liberté de l’avortement et de la contraception. Pratique des avortements (1973-1979)","http://clio.revues.org/9217","Page suivante","http://bafe.fr/page/20/"
"1582241822-705","http://bafe.fr","[podcast] Grande traversée : Women’s power, les nouveaux féminismes : « Et qui va faire la vaisselle, on fait des manifestations »","https://www.franceculture.fr/emissions/grande-traversee-womens-power-les-nouveaux-feminismes/et-qui-va-faire-la-vaisselle-fait","Page suivante","http://bafe.fr/page/23/"
"1582241804-509","http://bafe.fr","[podcast] Parité : verrous psychologiques et stéréotypes de genre","https://www.franceinter.fr/emissions/la-tete-au-carre/la-tete-au-carre-26-avril-2017","Page suivante","http://bafe.fr/page/16/"
"1582241769-74","http://bafe.fr","Les conseils malvenus","https://dcaius.fr/blog/2019/02/09/les-conseils/","Page suivante","http://bafe.fr/page/2/"
"1582241769-69","http://bafe.fr","Niafou Is The New Punk™","https://badassafrofem.wordpress.com/2015/03/08/niafou-is-the-new-punk/","Page suivante","http://bafe.fr/page/2/"
"1582241789-325","http://bafe.fr","Wonder Woman, et les limites du féminisme marketé","https://www.deuxiemepage.fr/2017/06/15/wonder-woman-limites-feminisme-markete/","Page suivante","http://bafe.fr/page/10/"
"1582241795-374","http://bafe.fr","Comment la testostérone vient aux hommes (et aux femmes aussi)","https://www.letemps.ch/sciences/2015/11/20/testosterone-vient-aux-hommes-aux-femmes","Page suivante","http://bafe.fr/page/12/"
"1582241841-945","http://bafe.fr","Violences de genre – Repère statistiques","http://www.haut-conseil-egalite.gouv.fr/violences-de-genre/reperes-statistiques-79/","Page suivante","http://bafe.fr/page/31/"
"1582241766-46","http://bafe.fr","Les vrais hommes ne violent pas","https://www.binge.audio/les-vrais-hommes-ne-violent-pas/","",""
